Employee_ID,First_Name,Last_Name,Age,Department,Region,Status,Join_Date,Salary,Salary_varience,Email,Phone,Performance_Score,Performance_numeric,Remote_Work,Tenure_variance,Years_Tenure
EMP1539,Frank,Johnson,25,DevOps,Nevada,Pending,4/20/2024,102053.67,Up-Mid,frank.johnson@example.com,5034469458,Average,2,false,1,1 Year
EMP1540,David,Davis,35,Sales,Illinois,Pending,12/5/2023,93276.73,Up-Mid,david.davis@example.com,6488319212,Average,2,false,2,2 Years
EMP1541,David,Johnson,40,HR,Nevada,Pending,8/6/2023,76941.36,Low-Mid,david.johnson@example.com,4249128964,Poor,1,true,2,2 Years
EMP1542,Alice,Williams,25,DevOps,New York,Pending,10/4/2024,82850.23,Low-Mid,alice.williams@example.com,9994973202,Poor,1,false,1,1 Year
EMP1543,Charlie,Johnson,25,Finance,California,Active,11/8/2021,117910.15,High,charlie.johnson@example.com,3192227050,Good,3,false,4,4–5 Years
EMP1544,David,Smith,N/a,DevOps,Florida,Inactive,7/31/2024,66450,Low-Mid,david.smith@example.com,287675480,Average,2,true,1,1 Year
EMP1545,Heidi,Garcia,25,Finance,Florida,Inactive,8/31/2020,118646.95,High,heidi.garcia@example.com,3866675484,Average,2,false,5,4–5 Years
EMP1546,Alice,Jones,25,Finance,Florida,Active,2/15/2023,88436.92,Up-Mid,alice.jones@example.com,8193242686,Excellent,4,false,3,3 Years
EMP1547,Eva,Brown,N/a,Sales,New York,Pending,10/7/2023,81934.55,Low-Mid,eva.brown@example.com,7418652056,Poor,1,false,2,2 Years
EMP1548,Alice,Johnson,30,Finance,California,Pending,4/20/2024,93383.06,Up-Mid,alice.johnson@example.com,5639836519,Average,2,false,1,1 Year
EMP1549,Frank,Davis,40,Cloud Tech,Texas,Pending,3/30/2021,50153.79,Low,frank.davis@example.com,3758309450,Good,3,true,4,4–5 Years
EMP1550,Eva,Smith,N/a,Sales,California,Pending,8/5/2020,53204.47,Low,eva.smith@example.com,5480940475,Good,3,false,5,4–5 Years
EMP1551,Charlie,Brown,40,Cloud Tech,California,Pending,2/5/2021,63128.04,Low,charlie.brown@example.com,440907976,Poor,1,false,5,4–5 Years
EMP1552,Grace,Jones,30,Finance,New York,Pending,11/23/2021,57543.6,Low,grace.jones@example.com,2781050921,Good,3,true,4,4–5 Years
EMP1553,Bob,Brown,40,Finance,Nevada,Pending,10/29/2022,59424.52,Low,bob.brown@example.com,2161070517,Good,3,false,3,3 Years
EMP1554,Alice,Smith,N/a,Finance,Illinois,Inactive,11/7/2022,104675.7,Up-Mid,alice.smith@example.com,4390552957,Poor,1,true,3,3 Years
EMP1555,Charlie,Garcia,30,Cloud Tech,Florida,Pending,5/14/2023,92431.25,Up-Mid,charlie.garcia@example.com,660138240,Average,2,false,2,2 Years
EMP1556,Grace,Garcia,40,Sales,Nevada,Active,7/14/2021,77850.9,Low-Mid,grace.garcia@example.com,2704938619,Average,2,true,4,4–5 Years
EMP1557,Eva,Miller,40,Admin,New York,Inactive,5/18/2023,99001,Up-Mid,eva.miller@example.com,4485157918,Good,3,true,2,2 Years
EMP1558,Eva,Garcia,N/a,HR,Nevada,Pending,2/7/2023,94280.83,Up-Mid,eva.garcia@example.com,7111212589,Good,3,true,3,3 Years
EMP1559,Eva,Miller,35,DevOps,New York,Pending,8/24/2023,118262.56,High,eva.miller@example.com,2035713431,Average,2,true,2,2 Years
EMP1560,Frank,Brown,25,HR,Illinois,Inactive,4/8/2023,89944.67,Up-Mid,frank.brown@example.com,4064242955,Poor,1,false,2,2 Years
EMP1561,Grace,Williams,N/a,HR,Florida,Active,12/6/2022,57452.93,Low,grace.williams@example.com,3343244740,Good,3,true,3,3 Years
EMP1562,Alice,Davis,25,Admin,California,Active,8/9/2021,97837.32,Up-Mid,alice.davis@example.com,7595587208,Excellent,4,false,4,4–5 Years
EMP1563,Alice,Davis,35,Admin,Illinois,Active,1/4/2022,106981.84,High,alice.davis@example.com,6289365434,Poor,1,true,4,4–5 Years
EMP1564,David,Brown,N/a,Finance,New York,Pending,5/25/2024,105778.36,High,david.brown@example.com,8841834373,Good,3,true,1,1 Year
EMP1565,Alice,Johnson,40,Finance,Florida,Pending,10/2/2021,117608.32,High,alice.johnson@example.com,182727954,Good,3,true,4,4–5 Years
EMP1566,Eva,Johnson,30,Sales,Florida,Active,7/21/2023,99324.03,Up-Mid,eva.johnson@example.com,9690515025,Excellent,4,false,2,2 Years
EMP1567,David,Garcia,30,HR,Florida,Active,10/30/2023,55212.83,Low,david.garcia@example.com,7551254277,Excellent,4,true,2,2 Years
EMP1568,Bob,Davis,40,Cloud Tech,Florida,Inactive,2/13/2023,68496.77,Low-Mid,bob.davis@example.com,2079799666,Average,2,false,3,3 Years
EMP1569,Eva,Davis,25,HR,Florida,Pending,11/13/2020,52795.84,Low,eva.davis@example.com,3459576402,Poor,1,false,5,4–5 Years
EMP1570,Alice,Miller,N/a,DevOps,California,Inactive,6/5/2024,90087.39,Up-Mid,alice.miller@example.com,8166496901,Poor,1,false,1,1 Year
EMP1571,Frank,Williams,N/a,Admin,New York,Pending,5/19/2020,105038.08,High,frank.williams@example.com,8249839224,Average,2,false,5,4–5 Years
EMP1572,Grace,Smith,25,HR,New York,Active,9/20/2023,73231.85,Low-Mid,grace.smith@example.com,142576269,Poor,1,false,2,2 Years
EMP1573,David,Johnson,N/a,Sales,Florida,Pending,8/13/2024,102649.36,Up-Mid,david.johnson@example.com,2324412335,Poor,1,false,1,1 Year
EMP1574,Bob,Davis,35,Finance,New York,Pending,6/10/2023,114302.51,High,bob.davis@example.com,1328507250,Poor,1,false,2,2 Years
EMP1575,Alice,Miller,35,Finance,Texas,Inactive,6/9/2021,87816.61,Up-Mid,alice.miller@example.com,7863767315,Poor,1,false,4,4–5 Years
EMP1576,Frank,Jones,N/a,Sales,Florida,Inactive,3/30/2020,70750.38,Low-Mid,frank.jones@example.com,2526546967,Poor,1,false,5,4–5 Years
EMP1577,Frank,Miller,N/a,Cloud Tech,Texas,Active,5/2/2024,N/A,Unknown,frank.miller@example.com,1579039234,Excellent,4,true,1,1 Year
EMP1578,Bob,Johnson,30,DevOps,Nevada,Active,11/6/2024,97978.36,Up-Mid,bob.johnson@example.com,5580996131,Poor,1,true,1,1 Year
EMP1579,David,Johnson,N/a,DevOps,Nevada,Inactive,8/17/2023,107172.8,High,david.johnson@example.com,7303461561,Excellent,4,true,2,2 Years
EMP1580,Charlie,Miller,25,Finance,Nevada,Inactive,3/18/2020,56126.46,Low,charlie.miller@example.com,6244670461,Poor,1,true,5,4–5 Years
EMP1581,Eva,Smith,N/a,Cloud Tech,Illinois,Active,6/13/2021,78534.29,Low-Mid,eva.smith@example.com,2681715159,Average,2,true,4,4–5 Years
EMP1582,Grace,Brown,40,HR,Texas,Inactive,10/10/2023,N/A,Unknown,grace.brown@example.com,2529867075,Good,3,false,2,2 Years
EMP1583,Bob,Johnson,N/a,Cloud Tech,Nevada,Active,1/2/2022,114963.34,High,bob.johnson@example.com,6046419784,Excellent,4,false,4,4–5 Years
EMP1584,Eva,Miller,N/a,Cloud Tech,California,Inactive,2/20/2022,77657.93,Low-Mid,eva.miller@example.com,7585126860,Poor,1,false,4,4–5 Years
EMP1585,Heidi,Davis,30,Sales,New York,Active,3/9/2024,77369.48,Low-Mid,heidi.davis@example.com,2059438975,Average,2,false,1,1 Year
EMP1586,Eva,Miller,30,HR,Nevada,Pending,8/19/2023,76119.14,Low-Mid,eva.miller@example.com,740177508,Good,3,false,2,2 Years
EMP1587,Charlie,Williams,25,Cloud Tech,Texas,Pending,5/6/2023,77585.72,Low-Mid,charlie.williams@example.com,5465408423,Excellent,4,false,2,2 Years
EMP1588,Bob,Brown,35,Admin,Nevada,Pending,1/26/2024,74069.62,Low-Mid,bob.brown@example.com,5607540914,Good,3,false,2,2 Years
EMP1589,Charlie,Jones,30,Admin,New York,Pending,9/5/2024,67691.92,Low-Mid,charlie.jones@example.com,863218121,Average,2,true,1,1 Year
EMP1590,Alice,Smith,N/a,Finance,Nevada,Pending,5/29/2020,70345.69,Low-Mid,alice.smith@example.com,7645793896,Excellent,4,true,5,4–5 Years
EMP1591,Bob,Garcia,30,DevOps,Illinois,Inactive,11/8/2021,74999.69,Low-Mid,bob.garcia@example.com,155029167,Good,3,true,4,4–5 Years
EMP1592,David,Jones,25,HR,Illinois,Active,1/31/2021,72245.02,Low-Mid,david.jones@example.com,1546602415,Poor,1,true,5,4–5 Years
EMP1593,Eva,Brown,N/a,Admin,Illinois,Pending,1/16/2022,106538.98,High,eva.brown@example.com,1394498829,Excellent,4,false,4,4–5 Years
EMP1594,Charlie,Brown,25,HR,New York,Active,12/29/2023,101787.14,Up-Mid,charlie.brown@example.com,5973642479,Good,3,false,2,2 Years
EMP1595,Frank,Brown,30,DevOps,Nevada,Inactive,12/2/2024,83596.78,Low-Mid,frank.brown@example.com,9624406305,Average,2,false,1,1 Year
EMP1596,Eva,Jones,40,Sales,Texas,Active,8/15/2023,92463.94,Up-Mid,eva.jones@example.com,2447951329,Average,2,true,2,2 Years
EMP1597,Charlie,Davis,N/a,Admin,California,Pending,12/20/2024,93863.32,Up-Mid,charlie.davis@example.com,5319497968,Excellent,4,false,1,1 Year
EMP1598,Alice,Brown,N/a,DevOps,Texas,Pending,3/31/2023,78359.41,Low-Mid,alice.brown@example.com,5867805554,Good,3,false,2,2 Years
EMP1599,Alice,Miller,N/a,HR,Illinois,Pending,8/24/2022,95773.57,Up-Mid,alice.miller@example.com,7277382645,Excellent,4,false,3,3 Years
EMP1600,Grace,Jones,30,Sales,Nevada,Inactive,10/1/2020,82529.08,Low-Mid,grace.jones@example.com,917851384,Excellent,4,true,5,4–5 Years
EMP1601,Grace,Garcia,35,Sales,Texas,Pending,5/4/2021,109358.73,High,grace.garcia@example.com,4457702991,Good,3,false,4,4–5 Years
EMP1602,Charlie,Brown,N/a,Admin,Florida,Active,1/1/2021,89645.01,Up-Mid,charlie.brown@example.com,9596604872,Good,3,true,5,4–5 Years
EMP1603,Charlie,Miller,40,HR,Texas,Active,4/8/2024,84134.95,Low-Mid,charlie.miller@example.com,6826911632,Poor,1,true,1,1 Year
EMP1604,Frank,Davis,30,Cloud Tech,Nevada,Active,11/26/2022,113540.83,High,frank.davis@example.com,1942268652,Good,3,true,3,3 Years
EMP1605,Heidi,Williams,40,Cloud Tech,Texas,Pending,10/25/2021,57225.75,Low,heidi.williams@example.com,6945515887,Average,2,true,4,4–5 Years
EMP1606,Eva,Davis,35,Sales,Illinois,Pending,12/22/2020,76366.17,Low-Mid,eva.davis@example.com,6367747225,Excellent,4,false,5,4–5 Years
EMP1607,Bob,Garcia,N/a,HR,Florida,Active,11/23/2022,78408.95,Low-Mid,bob.garcia@example.com,4085721695,Excellent,4,true,3,3 Years
EMP1608,Frank,Brown,40,Finance,Illinois,Active,10/24/2022,111742.4,High,frank.brown@example.com,6630932997,Average,2,true,3,3 Years
EMP1609,David,Garcia,25,Sales,Nevada,Inactive,3/9/2021,60516.83,Low,david.garcia@example.com,1996059328,Good,3,false,4,4–5 Years
EMP1610,Bob,Jones,30,Finance,California,Pending,8/20/2020,83706.17,Low-Mid,bob.jones@example.com,7150968831,Average,2,false,5,4–5 Years
EMP1611,David,Johnson,N/a,Admin,Nevada,Inactive,2/15/2020,67056.92,Low-Mid,david.johnson@example.com,7532735240,Average,2,true,6,5+ Years
EMP1612,Charlie,Brown,30,DevOps,Illinois,Active,12/29/2024,90058.85,Up-Mid,charlie.brown@example.com,397739731,Poor,1,false,1,1 Year
EMP1613,Eva,Johnson,30,Sales,Florida,Pending,2/28/2023,94633.59,Up-Mid,eva.johnson@example.com,7819523709,Average,2,true,3,3 Years
EMP1614,Eva,Miller,25,Admin,Florida,Pending,8/23/2022,110711.17,High,eva.miller@example.com,687616480,Excellent,4,true,3,3 Years
EMP1615,Grace,Williams,N/a,Admin,Illinois,Active,6/30/2023,96175.41,Up-Mid,grace.williams@example.com,9807704604,Average,2,true,2,2 Years
EMP1616,Frank,Smith,40,Sales,Illinois,Active,4/15/2021,76474.79,Low-Mid,frank.smith@example.com,6876112490,Excellent,4,true,4,4–5 Years
EMP1617,Alice,Garcia,30,Sales,Illinois,Pending,5/9/2022,107855.99,High,alice.garcia@example.com,2565237340,Excellent,4,false,3,3 Years
EMP1618,Charlie,Davis,40,Sales,Illinois,Active,12/2/2024,104870.78,Up-Mid,charlie.davis@example.com,5177345474,Excellent,4,true,1,1 Year
EMP1619,Bob,Williams,25,Finance,Nevada,Active,5/20/2023,N/A,Unknown,bob.williams@example.com,7494902283,Good,3,false,2,2 Years
EMP1620,Grace,Brown,N/a,Finance,California,Active,11/29/2023,87087.16,Up-Mid,grace.brown@example.com,359544293,Poor,1,false,2,2 Years
EMP1621,Heidi,Johnson,40,HR,Illinois,Pending,4/8/2024,108603.34,High,heidi.johnson@example.com,7742229463,Excellent,4,false,1,1 Year
EMP1622,Grace,Davis,30,HR,Florida,Active,10/25/2024,55867.23,Low,grace.davis@example.com,3039429044,Excellent,4,false,1,1 Year
EMP1623,Grace,Johnson,35,Admin,Texas,Pending,3/2/2024,105259.57,High,grace.johnson@example.com,8867925297,Good,3,true,1,1 Year
EMP1624,Bob,Jones,N/a,Cloud Tech,Florida,Pending,2/24/2021,98143.67,Up-Mid,bob.jones@example.com,5856728726,Excellent,4,false,5,4–5 Years
EMP1625,Frank,Johnson,25,Admin,Florida,Pending,4/13/2023,67754.29,Low-Mid,frank.johnson@example.com,6015343323,Average,2,true,2,2 Years
EMP1626,Grace,Jones,N/a,HR,Illinois,Inactive,10/25/2023,77821.79,Low-Mid,grace.jones@example.com,9135779082,Average,2,false,2,2 Years
EMP1627,Heidi,Miller,30,HR,Illinois,Pending,9/17/2022,67764.44,Low-Mid,heidi.miller@example.com,3506158147,Poor,1,false,3,3 Years
EMP1628,Frank,Davis,40,DevOps,New York,Pending,8/31/2020,102346.99,Up-Mid,frank.davis@example.com,8810798333,Excellent,4,true,5,4–5 Years
EMP1629,Charlie,Davis,25,Admin,Illinois,Inactive,5/28/2024,73690.65,Low-Mid,charlie.davis@example.com,2337209483,Good,3,true,1,1 Year
EMP1630,Alice,Smith,30,Finance,Nevada,Active,7/5/2024,56376.2,Low,alice.smith@example.com,1312840332,Average,2,true,1,1 Year
EMP1631,Grace,Brown,25,Cloud Tech,California,Active,1/29/2022,55602.78,Low,grace.brown@example.com,9977180512,Good,3,false,4,4–5 Years
EMP1632,Grace,Jones,40,Sales,Nevada,Pending,8/9/2021,99812.41,Up-Mid,grace.jones@example.com,7171731892,Good,3,false,4,4–5 Years
EMP1633,Charlie,Smith,40,Finance,Texas,Active,10/7/2024,95981.9,Up-Mid,charlie.smith@example.com,9749096172,Average,2,true,1,1 Year
EMP1634,Eva,Johnson,30,Cloud Tech,Illinois,Pending,11/22/2022,98891.48,Up-Mid,eva.johnson@example.com,9970469471,Good,3,true,3,3 Years
EMP1635,Alice,Johnson,35,Admin,Nevada,Active,11/18/2020,56079,Low,alice.johnson@example.com,5878444834,Average,2,true,5,4–5 Years
EMP1636,Grace,Smith,35,DevOps,Florida,Inactive,4/15/2023,N/A,Unknown,grace.smith@example.com,4884712704,Good,3,true,2,2 Years
EMP1637,Bob,Davis,25,Sales,California,Pending,8/26/2024,89137.97,Up-Mid,bob.davis@example.com,8772216416,Average,2,false,1,1 Year
EMP1638,Frank,Johnson,35,Admin,Illinois,Active,7/20/2022,115079.97,High,frank.johnson@example.com,5823133483,Excellent,4,true,3,3 Years
EMP1639,Eva,Garcia,30,Finance,Illinois,Active,2/18/2023,55067.02,Low,eva.garcia@example.com,5871493924,Poor,1,true,3,3 Years
EMP1640,Bob,Miller,N/a,HR,Illinois,Pending,5/27/2021,98593.43,Up-Mid,bob.miller@example.com,2362292586,Average,2,true,4,4–5 Years
EMP1641,Heidi,Miller,30,HR,Florida,Pending,8/1/2022,112756.67,High,heidi.miller@example.com,9643474523,Average,2,true,3,3 Years
EMP1642,Heidi,Garcia,25,HR,Texas,Inactive,7/21/2023,105205.92,High,heidi.garcia@example.com,5557469659,Poor,1,false,2,2 Years
EMP1643,David,Smith,35,Finance,California,Pending,1/2/2023,50680.62,Low,david.smith@example.com,6065274032,Average,2,true,3,3 Years
EMP1644,David,Garcia,35,Cloud Tech,Florida,Pending,3/13/2024,107475.23,High,david.garcia@example.com,4450566587,Average,2,false,1,1 Year
EMP1645,Charlie,Jones,40,HR,California,Active,3/20/2023,68835.3,Low-Mid,charlie.jones@example.com,3398741131,Good,3,true,2,2 Years
EMP1646,David,Jones,40,DevOps,New York,Active,2/15/2024,66943.96,Low-Mid,david.jones@example.com,5797067348,Poor,1,true,2,2 Years
EMP1647,David,Smith,30,Admin,Illinois,Inactive,11/15/2020,104525.69,Up-Mid,david.smith@example.com,9601054856,Excellent,4,false,5,4–5 Years
EMP1648,Bob,Garcia,40,Sales,Texas,Pending,3/27/2020,109360.74,High,bob.garcia@example.com,4172156228,Average,2,true,5,4–5 Years
EMP1649,Frank,Jones,40,Sales,California,Inactive,1/9/2021,118907.63,High,frank.jones@example.com,4938173597,Poor,1,false,5,4–5 Years
EMP1650,Eva,Davis,40,Admin,Illinois,Active,4/20/2020,86801.48,Up-Mid,eva.davis@example.com,4884021556,Good,3,false,5,4–5 Years
EMP1651,Alice,Garcia,N/a,HR,Florida,Pending,5/8/2024,62236.03,Low,alice.garcia@example.com,3257375533,Excellent,4,true,1,1 Year
EMP1652,Heidi,Davis,35,DevOps,Texas,Active,10/12/2023,64752.67,Low,heidi.davis@example.com,4902166669,Poor,1,false,2,2 Years
EMP1653,Frank,Jones,35,Sales,California,Active,1/28/2023,68399.43,Low-Mid,frank.jones@example.com,8085096084,Excellent,4,false,3,3 Years
EMP1654,Frank,Miller,35,Admin,Florida,Inactive,3/7/2021,79336.51,Low-Mid,frank.miller@example.com,8749511917,Excellent,4,false,4,4–5 Years
EMP1655,Frank,Jones,40,HR,Florida,Active,3/16/2023,59179.74,Low,frank.jones@example.com,1828197930,Excellent,4,false,2,2 Years
EMP1656,David,Davis,25,DevOps,California,Active,2/11/2023,80255.31,Low-Mid,david.davis@example.com,6477251294,Average,2,false,3,3 Years
EMP1657,Charlie,Williams,30,Finance,Texas,Active,5/13/2022,84971.85,Low-Mid,charlie.williams@example.com,7860694095,Average,2,false,3,3 Years
EMP1658,Frank,Brown,40,HR,California,Pending,10/24/2024,89748.42,Up-Mid,frank.brown@example.com,35624394,Good,3,false,1,1 Year
EMP1659,Charlie,Johnson,25,Admin,California,Inactive,9/14/2024,94090.35,Up-Mid,charlie.johnson@example.com,8739592322,Good,3,false,1,1 Year
EMP1660,Frank,Garcia,35,HR,California,Pending,2/15/2023,115229.12,High,frank.garcia@example.com,4210890284,Poor,1,true,3,3 Years
EMP1661,Alice,Williams,40,Cloud Tech,California,Pending,5/25/2023,63927.07,Low,alice.williams@example.com,1553334263,Good,3,true,2,2 Years
EMP1662,Charlie,Jones,35,HR,California,Pending,11/11/2022,84124.56,Low-Mid,charlie.jones@example.com,3350271606,Excellent,4,false,3,3 Years
EMP1663,Bob,Miller,40,Sales,California,Inactive,7/17/2023,116961.61,High,bob.miller@example.com,3607763368,Excellent,4,true,2,2 Years
EMP1664,Frank,Smith,40,DevOps,Illinois,Pending,4/8/2022,109423.05,High,frank.smith@example.com,1128981230,Average,2,false,3,3 Years
EMP1665,Charlie,Jones,35,Admin,California,Inactive,8/30/2023,70394.94,Low-Mid,charlie.jones@example.com,7955633184,Excellent,4,false,2,2 Years
EMP1666,Grace,Miller,35,Finance,California,Pending,4/17/2023,86465.5,Up-Mid,grace.miller@example.com,7481700665,Poor,1,true,2,2 Years
EMP1667,Charlie,Brown,30,Cloud Tech,New York,Pending,4/25/2021,96341.58,Up-Mid,charlie.brown@example.com,1554164315,Excellent,4,false,4,4–5 Years
EMP1668,Bob,Jones,30,Admin,Florida,Active,7/14/2020,54465.47,Low,bob.jones@example.com,7045023289,Excellent,4,false,5,4–5 Years
EMP1669,Alice,Davis,25,Finance,Illinois,Active,7/31/2020,68371.66,Low-Mid,alice.davis@example.com,2822700933,Poor,1,false,5,4–5 Years
EMP1670,Grace,Smith,35,Admin,New York,Pending,8/4/2021,81021.23,Low-Mid,grace.smith@example.com,5962622821,Good,3,false,4,4–5 Years
EMP1671,Charlie,Miller,25,Cloud Tech,Nevada,Inactive,10/28/2024,114069.07,High,charlie.miller@example.com,5120734653,Good,3,true,1,1 Year
EMP1672,Heidi,Miller,N/a,HR,Illinois,Inactive,10/3/2020,117867.96,High,heidi.miller@example.com,9500507025,Poor,1,false,5,4–5 Years
EMP1673,Charlie,Miller,N/a,Sales,Florida,Pending,3/13/2024,94509.58,Up-Mid,charlie.miller@example.com,869822104,Average,2,false,1,1 Year
EMP1674,Eva,Brown,35,Finance,Illinois,Active,7/6/2024,56268.78,Low,eva.brown@example.com,3161177686,Excellent,4,false,1,1 Year
EMP1675,Grace,Jones,35,Admin,California,Active,1/1/2020,86632.14,Up-Mid,grace.jones@example.com,2904774257,Poor,1,true,6,5+ Years
EMP1676,Charlie,Brown,35,HR,Florida,Pending,1/18/2020,98143.9,Up-Mid,charlie.brown@example.com,5917793237,Excellent,4,false,6,5+ Years
EMP1677,Heidi,Garcia,35,Cloud Tech,Florida,Inactive,5/7/2023,N/A,Unknown,heidi.garcia@example.com,2231164912,Average,2,true,2,2 Years
EMP1678,Frank,Johnson,30,Finance,Illinois,Inactive,3/19/2022,67492.73,Low-Mid,frank.johnson@example.com,3424579888,Excellent,4,true,3,3 Years
EMP1679,Grace,Johnson,40,Admin,California,Active,5/14/2022,93772.61,Up-Mid,grace.johnson@example.com,4256529059,Poor,1,false,3,3 Years
EMP1680,Eva,Garcia,35,DevOps,Nevada,Pending,7/14/2024,68817.54,Low-Mid,eva.garcia@example.com,3202032649,Excellent,4,false,1,1 Year
EMP1681,Bob,Jones,30,Admin,California,Active,7/28/2023,81874.01,Low-Mid,bob.jones@example.com,9775396736,Good,3,true,2,2 Years
EMP1682,Heidi,Davis,30,HR,Texas,Active,4/11/2020,117880.14,High,heidi.davis@example.com,9487148551,Average,2,false,5,4–5 Years
EMP1683,Bob,Brown,35,HR,New York,Pending,6/16/2022,100897.49,Up-Mid,bob.brown@example.com,4578715840,Average,2,true,3,3 Years
EMP1684,Charlie,Smith,25,Finance,New York,Inactive,5/10/2022,71810.37,Low-Mid,charlie.smith@example.com,5608213710,Average,2,true,3,3 Years
EMP1685,Frank,Miller,40,DevOps,Texas,Inactive,6/13/2020,109048.24,High,frank.miller@example.com,8425476817,Poor,1,false,5,4–5 Years
EMP1686,Alice,Miller,35,Finance,Texas,Pending,8/20/2022,62712.26,Low,alice.miller@example.com,2683230357,Average,2,false,3,3 Years
EMP1687,Eva,Jones,40,Cloud Tech,Texas,Pending,5/24/2021,76935.85,Low-Mid,eva.jones@example.com,9298808582,Good,3,true,4,4–5 Years
EMP1688,David,Davis,25,Admin,Florida,Pending,4/27/2024,56577.22,Low,david.davis@example.com,8252129327,Poor,1,true,1,1 Year
EMP1689,David,Johnson,40,Finance,Nevada,Inactive,10/23/2021,61102.8,Low,david.johnson@example.com,9634064685,Good,3,true,4,4–5 Years
EMP1690,Bob,Johnson,35,Finance,Nevada,Inactive,2/10/2021,75229.87,Low-Mid,bob.johnson@example.com,7752401483,Excellent,4,true,5,4–5 Years
EMP1691,David,Miller,25,Admin,Nevada,Inactive,10/26/2021,51054.74,Low,david.miller@example.com,3991062271,Excellent,4,false,4,4–5 Years
EMP1692,Bob,Jones,40,Admin,Texas,Active,4/5/2023,104843.27,Up-Mid,bob.jones@example.com,3626693350,Excellent,4,false,2,2 Years
EMP1693,Charlie,Brown,35,Cloud Tech,New York,Active,10/20/2022,56398.11,Low,charlie.brown@example.com,3426192371,Excellent,4,false,3,3 Years
EMP1694,Alice,Johnson,25,HR,Nevada,Active,12/7/2023,87544.73,Up-Mid,alice.johnson@example.com,4501848196,Good,3,false,2,2 Years
EMP1695,Heidi,Brown,30,HR,Illinois,Pending,3/29/2024,74312.24,Low-Mid,heidi.brown@example.com,3741897214,Poor,1,false,1,1 Year
EMP1696,David,Davis,25,DevOps,Florida,Inactive,1/23/2024,59431.25,Low,david.davis@example.com,4064176926,Poor,1,true,2,2 Years
EMP1697,Heidi,Johnson,40,Sales,California,Pending,11/28/2023,84306.44,Low-Mid,heidi.johnson@example.com,4381199536,Average,2,false,2,2 Years
EMP1698,Frank,Johnson,35,DevOps,Florida,Inactive,11/11/2024,108194.47,High,frank.johnson@example.com,6601444855,Good,3,false,1,1 Year
EMP1699,Charlie,Williams,25,Sales,New York,Inactive,8/28/2021,107359.3,High,charlie.williams@example.com,4510173972,Excellent,4,false,4,4–5 Years
EMP1700,Heidi,Johnson,25,DevOps,Illinois,Inactive,2/11/2024,N/A,Unknown,heidi.johnson@example.com,9641789968,Good,3,false,2,2 Years
EMP1701,Frank,Garcia,N/a,Admin,California,Pending,5/9/2020,96080.26,Up-Mid,frank.garcia@example.com,8609191910,Average,2,false,5,4–5 Years
EMP1702,Grace,Smith,30,Sales,Nevada,Inactive,4/17/2024,88602.75,Up-Mid,grace.smith@example.com,3599660576,Average,2,true,1,1 Year
EMP1703,Frank,Garcia,40,DevOps,California,Active,7/16/2020,86624.04,Up-Mid,frank.garcia@example.com,9806603919,Good,3,true,5,4–5 Years
EMP1704,Charlie,Jones,30,Cloud Tech,New York,Active,9/21/2022,63413.16,Low,charlie.jones@example.com,5146074554,Good,3,true,3,3 Years
EMP1705,Grace,Jones,40,Sales,Illinois,Pending,4/23/2023,67915.7,Low-Mid,grace.jones@example.com,3470574237,Good,3,false,2,2 Years
EMP1706,Bob,Brown,25,Admin,Nevada,Inactive,12/27/2024,108245.44,High,bob.brown@example.com,8565271558,Poor,1,true,1,1 Year
EMP1707,Alice,Garcia,35,Sales,Nevada,Inactive,8/10/2024,75834.81,Low-Mid,alice.garcia@example.com,8354116596,Excellent,4,true,1,1 Year
EMP1708,Eva,Garcia,N/a,Cloud Tech,Nevada,Active,9/4/2024,71273.32,Low-Mid,eva.garcia@example.com,2634755751,Good,3,false,1,1 Year
EMP1709,Bob,Garcia,25,DevOps,New York,Pending,2/28/2022,63262.23,Low,bob.garcia@example.com,2501394883,Good,3,false,4,4–5 Years
EMP1710,David,Davis,N/a,DevOps,New York,Pending,3/14/2024,89069.91,Up-Mid,david.davis@example.com,8826913118,Good,3,false,1,1 Year
EMP1711,Frank,Johnson,40,DevOps,Nevada,Inactive,12/13/2024,57287.17,Low,frank.johnson@example.com,6425856260,Average,2,true,1,1 Year
EMP1712,Grace,Smith,N/a,HR,Nevada,Active,12/29/2022,119890.35,High,grace.smith@example.com,4991537037,Average,2,true,3,3 Years
EMP1713,Frank,Brown,35,Sales,California,Inactive,4/24/2022,103492.91,Up-Mid,frank.brown@example.com,2407333372,Poor,1,false,3,3 Years
EMP1714,Frank,Garcia,N/a,Admin,Illinois,Pending,3/14/2021,76254.42,Low-Mid,frank.garcia@example.com,2043097767,Excellent,4,false,4,4–5 Years
EMP1715,Eva,Garcia,35,Finance,Florida,Inactive,1/1/2020,100841.93,Up-Mid,eva.garcia@example.com,8936289695,Poor,1,true,6,5+ Years
EMP1716,Alice,Williams,N/a,Admin,California,Active,9/7/2021,118907.61,High,alice.williams@example.com,4546553584,Excellent,4,true,4,4–5 Years
EMP1717,Frank,Brown,25,DevOps,California,Pending,11/13/2022,88942.62,Up-Mid,frank.brown@example.com,1253892186,Average,2,false,3,3 Years
EMP1718,Charlie,Garcia,25,Cloud Tech,Florida,Inactive,11/15/2020,59688.57,Low,charlie.garcia@example.com,8519358373,Average,2,false,5,4–5 Years
